Zairyo_Kosei_ID,Shiyo_ID,Sort_No,Zairyo_ID,Zairyo_Keisu,Teisyaku,Tani_ID,Konpo_Calc_Flg,Setsumei,Zairyo_Keisu_Default,Teisyaku_Default,Tani_ID_Default,Konpo_Calc_Flg_Default,Setsumei_Default,Zairyo_Tanka_Ref_Col1,Zairyo_Tanka_Ref_Col2,Zairyo_Tanka_Ref_Col3,Zairyo_Tanka_Ref_Col4,Sort_No_Default,Default_Flg,Disable_Flg,Delete_Flg,UPDATE_DATE,UPDATE_STAFF
16864,530104071,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16865,530104072,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16866,530104073,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16867,530104075,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16868,530104076,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16869,530104077,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16870,530104078,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16871,530104080,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16872,530104081,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16873,530104085,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16874,530104088,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16875,530104090,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16876,530104093,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16877,530104095,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16878,530104096,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16879,530104151,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16880,530104152,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16881,530104153,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16882,530104154,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16883,530104155,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16884,530104156,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16885,530104157,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16886,530104158,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16887,530104159,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16888,530104160,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16889,530104161,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16890,530104162,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16891,530104163,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16892,530104164,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16893,530104165,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16894,530104166,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16895,530104167,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16896,530104168,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16897,530104169,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16898,530104170,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16899,530104171,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16900,530104172,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16901,530104173,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16902,530104174,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16903,530104175,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16904,530104176,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16905,530104177,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16906,530104178,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16907,530104179,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16908,530104180,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16909,530104181,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16910,530104182,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16911,530104183,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16912,530104184,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16913,530104185,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16914,530104186,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16915,530104187,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16916,530104188,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16917,530104189,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16918,530104190,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16919,530104191,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16920,530104192,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16921,530104193,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16922,530104120,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16923,530104121,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16924,530104122,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16925,530104123,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16926,530104125,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16927,530104127,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16928,530104194,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16929,530104195,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16930,530106001,2,53810010,0.0038,,19,0,,0.0038,,19,0,,,,,,2,1,0,0,,
16931,530106002,2,53810010,0.0038,,19,0,,0.0038,,19,0,,,,,,2,1,0,0,,
16932,530106003,2,53810010,0.0038,,19,0,,0.0038,,19,0,,,,,,2,1,0,0,,
16933,530106004,2,53810010,0.0038,,19,0,,0.0038,,19,0,,,,,,2,1,0,0,,
16934,530106006,2,53810010,0.0038,,19,0,,0.0038,,19,0,,,,,,2,1,0,0,,
16935,530106007,2,53810010,0.0038,,19,0,,0.0038,,19,0,,,,,,2,1,0,0,,
16936,530106008,2,53810010,0.0038,,19,0,,0.0038,,19,0,,,,,,2,1,0,0,,
16937,530104196,2,53810010,0.0038,,19,0,,0.0038,,19,0,,,,,,2,1,0,0,,
16938,530104197,2,53810010,0.0038,,19,0,,0.0038,,19,0,,,,,,2,1,0,0,,
16939,530104198,2,53810010,0.0038,,19,0,,0.0038,,19,0,,,,,,2,1,0,0,,
16940,530104199,2,53810010,0.0038,,19,0,,0.0038,,19,0,,,,,,2,1,0,0,,
16941,530104200,2,53810010,0.0038,,19,0,,0.0038,,19,0,,,,,,2,1,0,0,,
16942,530104201,2,53810010,0.0038,,19,0,,0.0038,,19,0,,,,,,2,1,0,0,,
16943,530104202,2,53810010,0.0038,,19,0,,0.0038,,19,0,,,,,,2,1,0,0,,
16944,530104203,2,53810010,0.0038,,19,0,,0.0038,,19,0,,,,,,2,1,0,0,,
16945,530107001,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16946,530107002,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16947,530107003,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16948,530107004,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16949,530107005,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16950,530107006,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16951,530107007,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16952,530107008,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16953,530109001,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16954,530109002,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16955,530109003,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16956,530109004,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16957,530110001,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16958,530110002,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16959,530110007,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16960,530110008,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16961,530110009,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16962,530110010,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16963,530112001,2,53810025,0.1133,,19,0,,0.1133,,19,0,,,,,,2,1,0,0,,
16964,530112002,2,53810025,0.1133,,19,0,,0.1133,,19,0,,,,,,2,1,0,0,,
16965,530112003,2,53810025,0.1133,,19,0,,0.1133,,19,0,,,,,,2,1,0,0,,
16966,530112004,2,53810025,0.1133,,19,0,,0.1133,,19,0,,,,,,2,1,0,0,,
16967,530121001,2,53810005,0.0213,,19,0,,0.0213,,19,0,,,,,,2,1,0,0,,
16968,530121002,2,53810005,0.0213,,19,0,,0.0213,,19,0,,,,,,2,1,0,0,,
16969,530121006,2,53810005,0.0213,,19,0,,0.0213,,19,0,,,,,,2,1,0,0,,
16970,530121007,2,53810005,0.0213,,19,0,,0.0213,,19,0,,,,,,2,1,0,0,,
16971,530121005,2,53810005,0.0213,,19,0,,0.0213,,19,0,,,,,,2,1,0,0,,
16972,530123001,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16973,530123002,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16974,530123053,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16975,530123003,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16976,530123004,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16977,530123005,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16978,530123006,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16979,530123007,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16980,530123008,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16981,530123009,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16982,530123010,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16983,530123011,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16984,530123012,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16985,530123013,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16986,530123014,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16987,530123015,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16988,530123016,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16989,530123017,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16990,530123020,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16991,530123054,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16992,530123021,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16993,530123022,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16994,530123023,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16995,530123055,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16996,530123056,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16997,530123057,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16998,530123058,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
16999,530123059,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17000,530123024,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17001,530123027,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17002,530123028,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17003,530123030,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17004,530123031,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17005,530123033,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17006,530123034,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17007,530123035,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17008,530123036,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17009,530123060,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17010,530123061,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17011,530123040,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17012,530123041,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17013,530123042,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17014,530123044,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17015,530123045,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17016,530123046,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17017,530123047,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17018,530123048,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17019,530123049,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17020,530123062,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17021,530123051,2,53810021,0.017,,16,0,,0.017,,16,0,,,,,,2,1,0,0,,
17022,530123063,2,53810021,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17023,530123052,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17024,530125001,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17025,530125025,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17026,530125026,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17027,530125027,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17028,530125028,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17029,530125029,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17030,530125030,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17031,530125031,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17032,530125032,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17033,530125033,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17034,530125034,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17035,530125035,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17036,530125036,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17037,530125011,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17038,530125012,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17039,530125013,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17040,530125014,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17041,530125015,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17042,530125016,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17043,530125017,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17044,530125018,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17045,530125019,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17046,530125020,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17047,530125021,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17048,530125022,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17049,530125037,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17050,530125023,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17051,530125038,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17052,530127001,2,53810005,0.0213,,19,0,,0.0213,,19,0,,,,,,2,1,0,0,,
17053,530127002,2,53810005,0.0213,,19,0,,0.0213,,19,0,,,,,,2,1,0,0,,
17054,530127003,2,53810005,0.0213,,19,0,,0.0213,,19,0,,,,,,2,1,0,0,,
17055,530127005,2,53810005,0.0213,,19,0,,0.0213,,19,0,,,,,,2,1,0,0,,
17056,530127006,2,53810005,0.0213,,19,0,,0.0213,,19,0,,,,,,2,1,0,0,,
17057,530127007,2,53810005,0.0213,,19,0,,0.0213,,19,0,,,,,,2,1,0,0,,
17058,530127008,2,53810005,0.0213,,19,0,,0.0213,,19,0,,,,,,2,1,0,0,,
17059,530127009,2,53810005,0.0213,,19,0,,0.0213,,19,0,,,,,,2,1,0,0,,
17060,530127011,2,53810005,0.0213,,19,0,,0.0213,,19,0,,,,,,2,1,0,0,,
17061,530127012,2,53810005,0.0213,,19,0,,0.0213,,19,0,,,,,,2,1,0,0,,
17062,530127013,2,53810005,0.0213,,19,0,,0.0213,,19,0,,,,,,2,1,0,0,,
17063,530127014,2,53810005,0.0213,,19,0,,0.0213,,19,0,,,,,,2,1,0,0,,
17064,530128001,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17065,530128002,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17066,530128003,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17067,530128004,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17068,530129001,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17069,530129002,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17070,530129005,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17071,530129006,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17072,530131001,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17073,530131002,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17074,530131003,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17075,530131004,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17076,530131005,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17077,530131006,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17078,530131007,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17079,530131008,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17080,530131009,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17081,530131010,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17082,530131011,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17083,530131012,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17084,530131013,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17085,530131014,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17086,530131015,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17087,530131016,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17088,530131017,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17089,530131020,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17090,530131023,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17091,530131024,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17092,530131025,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17093,530131026,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17094,530131027,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17095,530131028,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17096,530131029,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17097,530131030,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17098,530131034,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17099,530131035,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17100,530131036,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17101,530131037,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17102,530131038,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17103,530131039,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17104,530131031,2,53810021,0.017,,16,0,,0.017,,16,0,,,,,,2,1,0,0,,
17105,530131032,2,53810003,0.0156,,19,0,,0.0156,,19,0,,,,,,2,1,0,0,,
17106,530131033,2,53810005,0.0213,,19,0,,0.0213,,19,0,,,,,,2,1,0,0,,
17107,530141001,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17108,530141002,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17109,530141003,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17110,530141004,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17111,530141005,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17112,530141006,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17113,530141007,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17114,530141008,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17115,530141009,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17116,530141010,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17117,530141011,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17118,530141012,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17119,530141013,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17120,530141014,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17121,530141015,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17122,530141016,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17123,530141017,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17124,530141018,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17125,530141021,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17126,530141022,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17127,530141023,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17128,530141024,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17129,530141025,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17130,530141026,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17131,530141027,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17132,530141028,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17133,530141029,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17134,530141030,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17135,530141032,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17136,530141033,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17137,530141034,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17138,530141035,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17139,530141036,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17140,530141037,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17141,530141038,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17142,530141039,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
17143,530141040,2,53810008,0.0047,,19,0,,0.0047,,19,0,,,,,,2,1,0,0,,
