Zairyo_Kosei_ID,Shiyo_ID,Sort_No,Zairyo_ID,Zairyo_Keisu,Teisyaku,Tani_ID,Konpo_Calc_Flg,Setsumei,Zairyo_Keisu_Default,Teisyaku_Default,Tani_ID_Default,Konpo_Calc_Flg_Default,Setsumei_Default,Zairyo_Tanka_Ref_Col1,Zairyo_Tanka_Ref_Col2,Zairyo_Tanka_Ref_Col3,Zairyo_Tanka_Ref_Col4,Sort_No_Default,Default_Flg,Disable_Flg,Delete_Flg,UPDATE_DATE,UPDATE_STAFF
3967,2040207,4,1100005,11.517,,,,,11.517,,,,,,,,,4,1,0,0,,
3968,2040208,1,1080006,6.909,,,,,6.909,,,,,,,,,1,1,0,0,,
3969,2040208,2,1071308,0.727,4000,,,,0.727,4000,,,,,,,,2,1,0,0,,
3970,2040208,3,1010303,0.727,4000,,,,0.727,4000,,,,,,,,3,1,0,0,,
3971,2040208,4,1100006,11.517,,,,,11.517,,,,,,,,,4,1,0,0,,
3972,2040209,1,1080007,6.909,,,,,6.909,,,,,,,,,1,1,0,0,,
3973,2040209,2,1071309,0.727,4000,,,,0.727,4000,,,,,,,,2,1,0,0,,
3974,2040209,3,1010303,0.727,4000,,,,0.727,4000,,,,,,,,3,1,0,0,,
3975,2040209,4,1100007,11.515,,,,,11.515,,,,,,,,,4,1,0,0,,
3976,2041003,1,1090003,3.636,,,,,3.636,,,,,,,,,1,1,0,0,,
3977,2041003,2,1071103,0.727,4000,,,,0.727,4000,,,,,,,,2,1,0,0,,
3978,2041004,1,1090004,3.636,,,,,3.636,,,,,,,,,1,1,0,0,,
3979,2041004,2,1071104,0.727,4000,,,,0.727,4000,,,,,,,,2,1,0,0,,
3980,2041005,1,1090005,3.636,,,,,3.636,,,,,,,,,1,1,0,0,,
3981,2041005,2,1071105,0.727,4000,,,,0.727,4000,,,,,,,,2,1,0,0,,
3982,2041006,1,1090006,3.636,,,,,3.636,,,,,,,,,1,1,0,0,,
3983,2041006,2,1071106,0.727,4000,,,,0.727,4000,,,,,,,,2,1,0,0,,
3984,2041007,1,1090007,3.636,,,,,3.636,,,,,,,,,1,1,0,0,,
3985,2041007,2,1071107,0.727,4000,,,,0.727,4000,,,,,,,,2,1,0,0,,
3986,2041008,1,1090008,3.636,,,,,3.636,,,,,,,,,1,1,0,0,,
3987,2041008,2,1071108,0.727,4000,,,,0.727,4000,,,,,,,,2,1,0,0,,
3988,2041009,1,1090009,3.636,,,,,3.636,,,,,,,,,1,1,0,0,,
3989,2041009,2,1071109,0.727,4000,,,,0.727,4000,,,,,,,,2,1,0,0,,
3990,2041103,1,1090003,4.727,,,,,4.727,,,,,,,,,1,1,0,0,,
3991,2041103,2,1071203,0.727,4000,,,,0.727,4000,,,,,,,,2,1,0,0,,
3992,2041104,1,1090004,4.727,,,,,4.727,,,,,,,,,1,1,0,0,,
3993,2041104,2,1071204,0.727,4000,,,,0.727,4000,,,,,,,,2,1,0,0,,
3994,2041105,1,1090005,4.727,,,,,4.727,,,,,,,,,1,1,0,0,,
3995,2041105,2,1071205,0.727,4000,,,,0.727,4000,,,,,,,,2,1,0,0,,
3996,2041106,1,1090006,4.727,,,,,4.727,,,,,,,,,1,1,0,0,,
3997,2041106,2,1071206,0.727,4000,,,,0.727,4000,,,,,,,,2,1,0,0,,
3998,2041107,1,1090007,4.727,,,,,4.727,,,,,,,,,1,1,0,0,,
3999,2041107,2,1071207,0.727,4000,,,,0.727,4000,,,,,,,,2,1,0,0,,
4000,2041108,1,1090008,4.727,,,,,4.727,,,,,,,,,1,1,0,0,,
4001,2041108,2,1071208,0.727,4000,,,,0.727,4000,,,,,,,,2,1,0,0,,
4002,2041109,1,1090009,4.727,,,,,4.727,,,,,,,,,1,1,0,0,,
4003,2041109,2,1071209,0.727,4000,,,,0.727,4000,,,,,,,,2,1,0,0,,
4004,2041203,1,1090003,6.909,,,,,6.909,,,,,,,,,1,1,0,0,,
4005,2041203,2,1071303,0.727,4000,,,,0.727,4000,,,,,,,,2,1,0,0,,
4006,2041204,1,1090004,6.909,,,,,6.909,,,,,,,,,1,1,0,0,,
4007,2041204,2,1071304,0.727,4000,,,,0.727,4000,,,,,,,,2,1,0,0,,
4008,2041205,1,1090005,6.909,,,,,6.909,,,,,,,,,1,1,0,0,,
4009,2041205,2,1071305,0.727,4000,,,,0.727,4000,,,,,,,,2,1,0,0,,
4010,2041206,1,1090006,6.909,,,,,6.909,,,,,,,,,1,1,0,0,,
4011,2041206,2,1071306,0.727,4000,,,,0.727,4000,,,,,,,,2,1,0,0,,
4012,2041207,1,1090007,6.909,,,,,6.909,,,,,,,,,1,1,0,0,,
4013,2041207,2,1071307,0.727,4000,,,,0.727,4000,,,,,,,,2,1,0,0,,
4014,2041208,1,1090008,6.909,,,,,6.909,,,,,,,,,1,1,0,0,,
4015,2041208,2,1071308,0.727,4000,,,,0.727,4000,,,,,,,,2,1,0,0,,
4016,2041209,1,1090009,6.909,,,,,6.909,,,,,,,,,1,1,0,0,,
4017,2041209,2,1071309,0.727,4000,,,,0.727,4000,,,,,,,,2,1,0,0,,
4018,2070001,1,1020002,5,5000,,,,5,5000,,,,,,,,1,1,0,0,,
4019,2070001,2,1070001,0.833,4000,,,,0.833,4000,,,,,501,,,2,1,0,0,,
4020,2070001,3,1137101,8.93,,,,,8.93,,,,,,,,,3,1,0,0,,
4021,2070002,1,1020002,5,5000,,,,5,5000,,,,,,,,1,1,0,0,,
4022,2070002,2,1070002,0.833,4000,,,,0.833,4000,,,,,501,,,2,1,0,0,,
4023,2070002,3,1137101,8.93,,,,,8.93,,,,,,,,,3,1,0,0,,
4024,2070003,1,1080001,5,,,,,5,,,,,,,,,1,1,0,0,,
4025,2070003,2,1070003,0.833,4000,,,,0.833,4000,,,,,,,,2,1,0,0,,
4026,2070003,3,1110001,0.417,4000,,,,0.417,4000,,,,,,,,3,1,0,0,,
4027,2070003,4,1100001,10.42,,,,,10.42,,,,,,,,,4,1,0,0,,
4028,2070004,1,1080002,5,,,,,5,,,,,,,,,1,1,0,0,,
4029,2070004,2,1070004,0.833,4000,,,,0.833,4000,,,,,,,,2,1,0,0,,
4030,2070004,3,1110001,0.417,4000,,,,0.417,4000,,,,,,,,3,1,0,0,,
4031,2070004,4,1100002,10.42,,,,,10.42,,,,,,,,,4,1,0,0,,
4032,2070005,1,1080003,5,,,,,5,,,,,,,,,1,1,0,0,,
4033,2070005,2,1070005,0.833,4000,,,,0.833,4000,,,,,,,,2,1,0,0,,
4034,2070005,3,1110001,0.417,4000,,,,0.417,4000,,,,,,,,3,1,0,0,,
4035,2070005,4,1100003,10.42,,,,,10.42,,,,,,,,,4,1,0,0,,
4036,2070006,1,1080004,5,,,,,5,,,,,,,,,1,1,0,0,,
4037,2070006,2,1070006,0.833,4000,,,,0.833,4000,,,,,,,,2,1,0,0,,
4038,2070006,3,1110002,0.417,4000,,,,0.417,4000,,,,,,,,3,1,0,0,,
4039,2070006,4,1100004,10.42,,,,,10.42,,,,,,,,,4,1,0,0,,
4040,2070007,1,1080005,5,,,,,5,,,,,,,,,1,1,0,0,,
4041,2070007,2,1070007,0.833,4000,,,,0.833,4000,,,,,,,,2,1,0,0,,
4042,2070007,3,1110002,0.417,4000,,,,0.417,4000,,,,,,,,3,1,0,0,,
4043,2070007,4,1100005,10.42,,,,,10.42,,,,,,,,,4,1,0,0,,
4044,2070008,1,1080006,5,,,,,5,,,,,,,,,1,1,0,0,,
4045,2070008,2,1070008,0.833,4000,,,,0.833,4000,,,,,,,,2,1,0,0,,
4046,2070008,3,1110002,0.417,4000,,,,0.417,4000,,,,,,,,3,1,0,0,,
4047,2070008,4,1100006,10.42,,,,,10.42,,,,,,,,,4,1,0,0,,
4048,2070009,1,1080007,5,,,,,5,,,,,,,,,1,1,0,0,,
4049,2070009,2,1070009,0.833,4000,,,,0.833,4000,,,,,,,,2,1,0,0,,
4050,2070009,3,1110002,0.417,4000,,,,0.417,4000,,,,,,,,3,1,0,0,,
4051,2070009,4,1100007,10.42,,,,,10.42,,,,,,,,,4,1,0,0,,
4052,2070101,1,1020002,4.05,5000,,,,4.05,5000,,,,,,,,1,1,0,0,,
4053,2070101,2,1070001,0.741,4000,,,,0.741,4000,,,,,501,,,2,1,0,0,,
4054,2070101,3,1137101,7.92,,,,,7.92,,,,,,,,,3,1,0,0,,
4055,2070102,1,1020002,4.05,5000,,,,4.05,5000,,,,,,,,1,1,0,0,,
4056,2070102,2,1070002,0.741,4000,,,,0.741,4000,,,,,501,,,2,1,0,0,,
4057,2070102,3,1137101,7.92,,,,,7.92,,,,,,,,,3,1,0,0,,
4058,2070103,1,1080001,4.05,,,,,4.05,,,,,,,,,1,1,0,0,,
4059,2070103,2,1070003,0.741,4000,,,,0.741,4000,,,,,,,,2,1,0,0,,
4060,2070103,3,1110001,0.37,4000,,,,0.37,4000,,,,,,,,3,1,0,0,,
4061,2070103,4,1100001,8.889,,,,,8.889,,,,,,,,,4,1,0,0,,
4062,2070104,1,1080002,4.05,,,,,4.05,,,,,,,,,1,1,0,0,,
4063,2070104,2,1070004,0.741,4000,,,,0.741,4000,,,,,,,,2,1,0,0,,
4064,2070104,3,1110001,0.37,4000,,,,0.37,4000,,,,,,,,3,1,0,0,,
4065,2070104,4,1100002,8.889,,,,,8.889,,,,,,,,,4,1,0,0,,
4066,2070105,1,1080003,4.05,,,,,4.05,,,,,,,,,1,1,0,0,,
4067,2070105,2,1070005,0.741,4000,,,,0.741,4000,,,,,,,,2,1,0,0,,
4068,2070105,3,1110001,0.37,4000,,,,0.37,4000,,,,,,,,3,1,0,0,,
4069,2070105,4,1100003,8.889,,,,,8.889,,,,,,,,,4,1,0,0,,
4070,2070106,1,1080004,4,,,,,4,,,,,,,,,1,1,0,0,,
4071,2070106,2,1070006,0.741,4000,,,,0.741,4000,,,,,,,,2,1,0,0,,
4072,2070106,3,1110002,0.741,4000,,,,0.741,4000,,,,,,,,3,1,0,0,,
4073,2070106,4,1100004,8.889,,,,,8.889,,,,,,,,,4,1,0,0,,
4074,2070107,1,1080005,4.05,,,,,4.05,,,,,,,,,1,1,0,0,,
4075,2070107,2,1070007,0.741,4000,,,,0.741,4000,,,,,,,,2,1,0,0,,
4076,2070107,3,1110002,0.37,4000,,,,0.37,4000,,,,,,,,3,1,0,0,,
4077,2070107,4,1100005,8.889,,,,,8.889,,,,,,,,,4,1,0,0,,
4078,2070108,1,1080006,4.05,,,,,4.05,,,,,,,,,1,1,0,0,,
4079,2070108,2,1070008,0.741,4000,,,,0.741,4000,,,,,,,,2,1,0,0,,
4080,2070108,3,1110002,0.37,4000,,,,0.37,4000,,,,,,,,3,1,0,0,,
4081,2070108,4,1100006,8.889,,,,,8.889,,,,,,,,,4,1,0,0,,
4082,2070109,1,1080007,4.05,,,,,4.05,,,,,,,,,1,1,0,0,,
4083,2070109,2,1070009,0.741,4000,,,,0.741,4000,,,,,,,,2,1,0,0,,
4084,2070109,3,1110002,0.37,4000,,,,0.37,4000,,,,,,,,3,1,0,0,,
4085,2070109,4,1100007,8.889,,,,,8.889,,,,,,,,,4,1,0,0,,
4086,2071001,1,1090001,5,,,,,5,,,,,,,,,1,1,0,0,,
4087,2071001,2,1070001,0.784,4000,,,,0.784,4000,,,,,,,,2,1,0,0,,
4088,2071002,1,1090002,5,,,,,5,,,,,,,,,1,1,0,0,,
4089,2071002,2,1070002,0.784,4000,,,,0.784,4000,,,,,,,,2,1,0,0,,
4090,2071003,1,1090003,4.5,,,,,4.5,,,,,,,,,1,1,0,0,,
4091,2071003,2,1070003,0.784,4000,,,,0.784,4000,,,,,,,,2,1,0,0,,
4092,2071004,1,1090004,5,,,,,5,,,,,,,,,1,1,0,0,,
4093,2071004,2,1070004,0.784,4000,,,,0.784,4000,,,,,,,,2,1,0,0,,
4094,2071005,1,1090005,5,,,,,5,,,,,,,,,1,1,0,0,,
4095,2071005,2,1070005,0.784,4000,,,,0.784,4000,,,,,,,,2,1,0,0,,
4096,2071006,1,1090006,5,,,,,5,,,,,,,,,1,1,0,0,,
4097,2071006,2,1070006,0.784,4000,,,,0.784,4000,,,,,,,,2,1,0,0,,
4098,2071007,1,1090007,5,,,,,5,,,,,,,,,1,1,0,0,,
4099,2071007,2,1070007,0.784,4000,,,,0.784,4000,,,,,,,,2,1,0,0,,
4100,2071008,1,1090008,5,,,,,5,,,,,,,,,1,1,0,0,,
4101,2071008,2,1070008,0.784,4000,,,,0.784,4000,,,,,,,,2,1,0,0,,
4102,2071009,1,1090009,5,,,,,5,,,,,,,,,1,1,0,0,,
4103,2071009,2,1070009,0.784,4000,,,,0.784,4000,,,,,,,,2,1,0,0,,
4104,2071101,1,1090001,4,,,,,4,,,,,,,,,1,1,0,0,,
4105,2071101,2,1070001,0.784,4000,,,,0.784,4000,,,,,,,,2,1,0,0,,
4106,2071102,1,1090002,4,,,,,4,,,,,,,,,1,1,0,0,,
4107,2071102,2,1070002,0.784,4000,,,,0.784,4000,,,,,,,,2,1,0,0,,
4108,2071103,1,1090003,4,,,,,4,,,,,,,,,1,1,0,0,,
4109,2071103,2,1070003,0.784,4000,,,,0.784,4000,,,,,,,,2,1,0,0,,
4110,2071104,1,1090004,4,,,,,4,,,,,,,,,1,1,0,0,,
4111,2071104,2,1070004,0.784,4000,,,,0.784,4000,,,,,,,,2,1,0,0,,
4112,2071105,1,1090005,4,,,,,4,,,,,,,,,1,1,0,0,,
4113,2071105,2,1070005,0.784,4000,,,,0.784,4000,,,,,,,,2,1,0,0,,
4114,2071106,1,1090006,4,,,,,4,,,,,,,,,1,1,0,0,,
4115,2071106,2,1070006,0.784,4000,,,,0.784,4000,,,,,,,,2,1,0,0,,
4116,2071107,1,1090007,4,,,,,4,,,,,,,,,1,1,0,0,,
4117,2071107,2,1070007,0.784,4000,,,,0.784,4000,,,,,,,,2,1,0,0,,
4118,2071108,1,1090008,4,,,,,4,,,,,,,,,1,1,0,0,,
4119,2071108,2,1070008,0.784,4000,,,,0.784,4000,,,,,,,,2,1,0,0,,
4120,2071109,1,1090009,4,,,,,4,,,,,,,,,1,1,0,0,,
4121,2071109,2,1070009,0.784,4000,,,,0.784,4000,,,,,,,,2,1,0,0,,
4122,2080401,1,1080002,3.12,,,,,3.12,,,,,,,,,1,1,0,0,,
4123,2080401,2,1070004,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4124,2080401,3,1100002,9.9,,,,,9.9,,,,,,,,,3,1,0,0,,
4125,2080402,1,1080002,3.467,,,,,3.467,,,,,,,,,1,1,0,0,,
4126,2080402,2,1070004,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4127,2080402,3,1100002,9.9,,,,,9.9,,,,,,,,,3,1,0,0,,
4128,2080403,1,1080002,3.467,,,,,3.467,,,,,,,,,1,1,0,0,,
4129,2080403,2,1070004,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4130,2080403,3,1110001,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4131,2080403,4,1100002,9.9,,,,,9.9,,,,,,,,,4,1,0,0,,
4132,2080501,1,1080003,3.12,,,,,3.12,,,,,,,,,1,1,0,0,,
4133,2080501,2,1070005,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4134,2080501,3,1100003,9.9,,,,,9.9,,,,,,,,,3,1,0,0,,
4135,2080502,1,1080003,3.467,,,,,3.467,,,,,,,,,1,1,0,0,,
4136,2080502,2,1070005,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4137,2080502,3,1100003,9.9,,,,,9.9,,,,,,,,,3,1,0,0,,
4138,2080503,1,1080003,3.467,,,,,3.467,,,,,,,,,1,1,0,0,,
4139,2080503,2,1070005,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4140,2080503,3,1110001,0.711,,,,,0.711,,,,,,,,,3,1,0,0,,
4141,2080503,4,1100003,9.9,,,,,9.9,,,,,,,,,4,1,0,0,,
4142,2080601,1,1080004,3.12,,,,,3.12,,,,,,,,,1,1,0,0,,
4143,2080601,2,1070006,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4144,2080601,3,1100004,9.9,,,,,9.9,,,,,,,,,3,1,0,0,,
4145,2080602,1,1080004,3.467,,,,,3.467,,,,,,,,,1,1,0,0,,
4146,2080602,2,1070006,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4147,2080602,3,1100004,9.9,,,,,9.9,,,,,,,,,3,1,0,0,,
4148,2080603,1,1080004,3.467,,,,,3.467,,,,,,,,,1,1,0,0,,
4149,2080603,2,1070006,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4150,2080603,3,1110002,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4151,2080603,4,1100004,9.9,,,,,9.9,,,,,,,,,4,1,0,0,,
4152,2080701,1,1080005,3.12,,,,,3.12,,,,,,,,,1,1,0,0,,
4153,2080701,2,1070007,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4154,2080701,3,1100005,9.9,,,,,9.9,,,,,,,,,3,1,0,0,,
4155,2080702,1,1080005,3.467,,,,,3.467,,,,,,,,,1,1,0,0,,
4156,2080702,2,1070007,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4157,2080702,3,1100005,9.9,,,,,9.9,,,,,,,,,3,1,0,0,,
4158,2080703,1,1080005,3.467,,,,,3.467,,,,,,,,,1,1,0,0,,
4159,2080703,2,1070007,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4160,2080703,3,1110002,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4161,2080703,4,1100005,9.9,,,,,9.9,,,,,,,,,4,1,0,0,,
4162,2080801,1,1080006,3.12,,,,,3.12,,,,,,,,,1,1,0,0,,
4163,2080801,2,1070008,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4164,2080801,3,1100006,9.9,,,,,9.9,,,,,,,,,3,1,0,0,,
4165,2080802,1,1080006,3.467,,,,,3.467,,,,,,,,,1,1,0,0,,
4166,2080802,2,1070008,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4167,2080802,3,1100006,9.9,,,,,9.9,,,,,,,,,3,1,0,0,,
4168,2080803,1,1080006,3.467,,,,,3.467,,,,,,,,,1,1,0,0,,
4169,2080803,2,1070008,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4170,2080803,3,1110002,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4171,2080803,4,1100006,9.9,,,,,9.9,,,,,,,,,4,1,0,0,,
4172,2080901,1,1080007,3.12,,,,,3.12,,,,,,,,,1,1,0,0,,
4173,2080901,2,1070009,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4174,2080901,3,1100007,9.9,,,,,9.9,,,,,,,,,3,1,0,0,,
4175,2080902,1,1080007,3.467,,,,,3.467,,,,,,,,,1,1,0,0,,
4176,2080902,2,1070009,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4177,2080902,3,1100007,9.9,,,,,9.9,,,,,,,,,3,1,0,0,,
4178,2080903,1,1080007,3.467,,,,,3.467,,,,,,,,,1,1,0,0,,
4179,2080903,2,1070009,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4180,2080903,3,1110002,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4181,2080903,4,1100007,9.9,,,,,9.9,,,,,,,,,4,1,0,0,,
4182,2080411,1,1080002,2.16,,,,,2.16,,,,,,,,,1,1,0,0,,
4183,2080411,2,1070004,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4184,2080411,3,1100002,6.67,,,,,6.67,,,,,,,,,3,1,0,0,,
4185,2080412,1,1080002,2.533,,,,,2.533,,,,,,,,,1,1,0,0,,
4186,2080412,2,1070004,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4187,2080412,3,1100002,6.67,,,,,6.67,,,,,,,,,3,1,0,0,,
4188,2080413,1,1080002,2.533,,,,,2.533,,,,,,,,,1,1,0,0,,
4189,2080413,2,1070004,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4190,2080413,3,1110001,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4191,2080413,4,1100002,6.67,,,,,6.67,,,,,,,,,4,1,0,0,,
4192,2080511,1,1080003,2.16,,,,,2.16,,,,,,,,,1,1,0,0,,
4193,2080511,2,1070005,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4194,2080511,3,1100003,6.67,,,,,6.67,,,,,,,,,3,1,0,0,,
4195,2080512,1,1080003,2.533,,,,,2.533,,,,,,,,,1,1,0,0,,
4196,2080512,2,1070005,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4197,2080512,3,1100003,6.67,,,,,6.67,,,,,,,,,3,1,0,0,,
4198,2080513,1,1080003,2.533,,,,,2.533,,,,,,,,,1,1,0,0,,
4199,2080513,2,1070005,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4200,2080513,3,1110001,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4201,2080513,4,1100003,6.67,,,,,6.67,,,,,,,,,4,1,0,0,,
4202,2080611,1,1080004,2.16,,,,,2.16,,,,,,,,,1,1,0,0,,
4203,2080611,2,1070006,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4204,2080611,3,1100004,6.67,,,,,6.67,,,,,,,,,3,1,0,0,,
4205,2080612,1,1080004,2.533,,,,,2.533,,,,,,,,,1,1,0,0,,
4206,2080612,2,1070006,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4207,2080612,3,1100004,6.67,,,,,6.67,,,,,,,,,3,1,0,0,,
4208,2080613,1,1080004,2.533,,,,,2.533,,,,,,,,,1,1,0,0,,
4209,2080613,2,1070006,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4210,2080613,3,1110002,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4211,2080613,4,1100004,6.67,,,,,6.67,,,,,,,,,4,1,0,0,,
4212,2080711,1,1080005,2.16,,,,,2.16,,,,,,,,,1,1,0,0,,
4213,2080711,2,1070007,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4214,2080711,3,1100005,6.67,,,,,6.67,,,,,,,,,3,1,0,0,,
4215,2080712,1,1080005,2.533,,,,,2.533,,,,,,,,,1,1,0,0,,
4216,2080712,2,1070007,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4217,2080712,3,1100005,6.67,,,,,6.67,,,,,,,,,3,1,0,0,,
4218,2080713,1,1080005,2.533,,,,,2.533,,,,,,,,,1,1,0,0,,
4219,2080713,2,1070007,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4220,2080713,3,1110002,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4221,2080713,4,1100005,6.67,,,,,6.67,,,,,,,,,4,1,0,0,,
4222,2080811,1,1080006,2.16,,,,,2.16,,,,,,,,,1,1,0,0,,
4223,2080811,2,1070008,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4224,2080811,3,1100006,6.67,,,,,6.67,,,,,,,,,3,1,0,0,,
4225,2080812,1,1080006,2.533,,,,,2.533,,,,,,,,,1,1,0,0,,
4226,2080812,2,1070008,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4227,2080812,3,1100006,6.67,,,,,6.67,,,,,,,,,3,1,0,0,,
4228,2080813,1,1080006,2.533,,,,,2.533,,,,,,,,,1,1,0,0,,
4229,2080813,2,1070008,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4230,2080813,3,1110002,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4231,2080813,4,1100006,6.67,,,,,6.67,,,,,,,,,4,1,0,0,,
4232,2080911,1,1080007,2.16,,,,,2.16,,,,,,,,,1,1,0,0,,
4233,2080911,2,1070009,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4234,2080911,3,1100007,6.67,,,,,6.67,,,,,,,,,3,1,0,0,,
4235,2080912,1,1080007,2.533,,,,,2.533,,,,,,,,,1,1,0,0,,
4236,2080912,2,1070009,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4237,2080912,3,1100007,6.67,,,,,6.67,,,,,,,,,3,1,0,0,,
4238,2080913,1,1080007,2.533,,,,,2.533,,,,,,,,,1,1,0,0,,
4239,2080913,2,1070009,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4240,2080913,3,1110002,0.711,4000,,,,0.711,4000,,,,,,,,3,1,0,0,,
4241,2080913,4,1100007,6.67,,,,,6.67,,,,,,,,,4,1,0,0,,
4242,2081401,1,1090004,3.12,,,,,3.12,,,,,,,,,1,1,0,0,,
4243,2081401,2,1070004,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4244,2081402,1,1090004,3.467,,,,,3.467,,,,,,,,,1,1,0,0,,
4245,2081402,2,1070004,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4246,2081403,1,1090004,3.467,,,,,3.467,,,,,,,,,1,1,0,0,,
4247,2081403,2,1070004,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4248,2081501,1,1090005,3.12,,,,,3.12,,,,,,,,,1,1,0,0,,
4249,2081501,2,1070005,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4250,2081502,1,1090005,3.467,,,,,3.467,,,,,,,,,1,1,0,0,,
4251,2081502,2,1070005,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4252,2081503,1,1090005,3.467,,,,,3.467,,,,,,,,,1,1,0,0,,
4253,2081503,2,1070005,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4254,2081601,1,1090006,3.12,,,,,3.12,,,,,,,,,1,1,0,0,,
4255,2081601,2,1070006,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4256,2081602,1,1090006,3.467,,,,,3.467,,,,,,,,,1,1,0,0,,
4257,2081602,2,1070006,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4258,2081603,1,1090006,3.467,,,,,3.467,,,,,,,,,1,1,0,0,,
4259,2081603,2,1070006,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4260,2081701,1,1090007,3.12,,,,,3.12,,,,,,,,,1,1,0,0,,
4261,2081701,2,1070007,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4262,2081702,1,1090007,3.467,,,,,3.467,,,,,,,,,1,1,0,0,,
4263,2081702,2,1070007,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4264,2081703,1,1090007,3.467,,,,,3.467,,,,,,,,,1,1,0,0,,
4265,2081703,2,1070007,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4266,2081801,1,1090008,3.12,,,,,3.12,,,,,,,,,1,1,0,0,,
4267,2081801,2,1070008,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4268,2081802,1,1090008,3.467,,,,,3.467,,,,,,,,,1,1,0,0,,
4269,2081802,2,1070008,1.778,4000,,,,1.778,4000,,,,,,,,2,1,0,0,,
4270,2081803,1,1090008,3.467,,,,,3.467,,,,,,,,,1,1,0,0,,
4271,2081803,2,1070008,1.422,4000,,,,1.422,4000,,,,,,,,2,1,0,0,,
4272,2081901,1,1090009,3.12,,,,,3.12,,,,,,,,,1,1,0,0,,
4273,2081901,2,1070009,2.13,4000,,,,2.13,4000,,,,,,,,2,1,0,0,,
4274,2081902,1,1090009,3.467,,,,,3.467,,,,,,,,,1,1,0,0,,
