Zairyo_ID,Sort_No,Shiire_Tanka_Kbn_ID,Zairyo_Shubetsu_ID,Zairyo_Nm,Kikaku_Sunpo,Maker_ID,Tani_ID,Zairyo_Menseki,Zairyo_Length,Zairyo_Atsumi,Zairyo_Weight,Sunpo_Width,Sunpo_Length,Konpo_Suryo,Zaishitsu,Nintei_Bango,Kikaku_Sunpo_Default,Maker_ID_Default,Tani_ID_Default,Zairyo_Menseki_Default,Zairyo_Length_Default,Zairyo_Atsumi_Default,Zairyo_Weight_Default,Sunpo_Width_Default,Sunpo_Length_Default,Konpo_Suryo_Default,Zaishitsu_Default,Nintei_Bango_Default,Calc_Type,Zairyo_Length_Use_Type,Zairyo_Atsumi_Use_Type,Zairyo_Weight_Use_Type,Sunpo_Width_Use_Type,Sunpo_Length_Use_Type,Catalog_Page_No,Comment,Sort_No_Default,Zairyo_CD,Default_Flg,Disable_Flg,Delete_Flg,UPDATE_DATE,UPDATE_STAFF
2151108,396,421,215,溝付岩綿吸音板 t=19 曲面加工 (R=2250),,,9,0.18,,19,,300,600,,不燃,NM-8599,,,9,0.18,,19,,300,600,,不燃,NM-8599,2,0,1,1,1,1,,,396,617150,1,0,0,,
2151109,397,421,215,溝付岩綿吸音板 t=19 曲面加工 (R=1250),,,9,0.18,,19,,300,600,,不燃,NM-8599,,,9,0.18,,19,,300,600,,不燃,NM-8599,2,0,1,1,1,1,,,397,617158,1,0,0,,
2152001,379,421,215,軒天用岩綿吸音板 t=9,,,9,0.18,,9,,300,600,,不燃,NM-8599,,,9,0.18,,9,,300,600,,不燃,NM-8599,2,0,1,1,1,1,,,379,617136,1,0,0,,
2152002,380,421,215,軒天用岩綿吸音板 t=12,,,9,0.18,,12,,300,600,,不燃,NM-8599,,,9,0.18,,12,,300,600,,不燃,NM-8599,2,0,1,1,1,1,,,380,617137,1,0,0,,
2152003,381,421,215,軒天用溝付岩綿吸音板 t=12,,,9,0.18,,12,,300,600,,不燃,NM-8599,,,9,0.18,,12,,300,600,,不燃,NM-8599,2,0,1,1,1,1,,,381,617138,1,0,0,,
2152004,382,421,215,軒天用溝付岩綿吸音板 t=15,,,9,0.18,,15,,300,600,,不燃,NM-8599,,,9,0.18,,15,,300,600,,不燃,NM-8599,2,0,1,1,1,1,,,382,617139,1,0,0,,
2152101,398,421,215,軒天用岩綿吸音板 t=9 曲面加工 (R=5800),,,9,0.18,,9,,300,600,,不燃,NM-9670,,,9,0.18,,9,,300,600,,不燃,NM-9670,2,0,1,1,1,1,,,398,,1,0,0,,
2152102,399,421,215,軒天用岩綿吸音板 t=9 曲面加工 (R=2250),,,9,0.18,,9,,300,600,,不燃,NM-9670,,,9,0.18,,9,,300,600,,不燃,NM-9670,2,0,1,1,1,1,,,399,,1,0,0,,
2152103,400,421,215,軒天用岩綿吸音板 t=9 曲面加工 (R=1250),,,9,0.18,,9,,300,600,,不燃,NM-9670,,,9,0.18,,9,,300,600,,不燃,NM-9670,2,0,1,1,1,1,,,400,,1,0,0,,
2152104,401,421,215,軒天用岩綿吸音板 t=12 曲面加工 (R=5800),,,9,0.18,,12,,300,600,,不燃,NM-9670,,,9,0.18,,12,,300,600,,不燃,NM-9670,2,0,1,1,1,1,,,401,,1,0,0,,
2152105,402,421,215,軒天用岩綿吸音板 t=12 曲面加工 (R=2250),,,9,0.18,,12,,300,600,,不燃,NM-9670,,,9,0.18,,12,,300,600,,不燃,NM-9670,2,0,1,1,1,1,,,402,,1,0,0,,
2152106,403,421,215,軒天用岩綿吸音板 t=12 曲面加工 (R=1250),,,9,0.18,,12,,300,600,,不燃,NM-9670,,,9,0.18,,12,,300,600,,不燃,NM-9670,2,0,1,1,1,1,,,403,,1,0,0,,
2152201,404,421,215,軒天用溝付岩綿吸音板 t=12 曲面加工 (R=5800),,,9,0.18,,19,,300,600,,不燃,NM-9670,,,9,0.18,,19,,300,600,,不燃,NM-9670,2,0,1,1,1,1,,,404,617146,1,0,0,,
2152202,405,421,215,軒天用溝付岩綿吸音板 t=12 曲面加工 (R=2250),,,9,0.18,,19,,300,600,,不燃,NM-9670,,,9,0.18,,19,,300,600,,不燃,NM-9670,2,0,1,1,1,1,,,405,617154,1,0,0,,
2152203,406,421,215,軒天用溝付岩綿吸音板 t=12 曲面加工 (R=1250),,,9,0.18,,12,,300,600,,不燃,NM-9670,,,9,0.18,,12,,300,600,,不燃,NM-9670,2,0,1,1,1,1,,,406,617162,1,0,0,,
2152204,407,421,215,軒天用溝付岩綿吸音板 t=15 曲面加工 (R=5800),,,9,0.18,,19,,300,600,,不燃,NM-9670,,,9,0.18,,19,,300,600,,不燃,NM-9670,2,0,1,1,1,1,,,407,617147,1,0,0,,
2152205,408,421,215,軒天用溝付岩綿吸音板 t=15 曲面加工 (R=2250),,,9,0.18,,19,,300,600,,不燃,NM-9670,,,9,0.18,,19,,300,600,,不燃,NM-9670,2,0,1,1,1,1,,,408,617155,1,0,0,,
2152206,409,421,215,軒天用溝付岩綿吸音板 t=15 曲面加工 (R=1250),,,9,0.18,,15,,300,600,,不燃,NM-9670,,,9,0.18,,15,,300,600,,不燃,NM-9670,2,0,1,1,1,1,,,409,617163,1,0,0,,
2160001,410,421,216,化粧ｹｲｶﾙ板 ｽﾃﾝﾄﾞ #400 t=6,,,7,1.656,,6,,910,1820,,不燃,NM-3073,,,7,1.656,,6,,910,1820,,不燃,NM-3073,2,0,1,1,1,1,,,410,610087,1,0,0,,
2160002,411,421,216,化粧ｹｲｶﾙ板 ｽﾃﾝﾄﾞ #400 木目 t=6,,,7,1.656,,6,,910,1820,,不燃,NM-3604,,,7,1.656,,6,,910,1820,,不燃,NM-3604,2,0,1,1,1,1,,,411,,1,0,0,,
2160003,412,421,216,化粧ｹｲｶﾙ板 ｽﾃﾝﾄﾞ #500 t=6,,,7,1.656,,6,,910,1820,,不燃,NM-3455,,,7,1.656,,6,,910,1820,,不燃,NM-3455,2,0,1,1,1,1,,,412,610088,1,0,0,,
2160004,413,421,216,化粧ｹｲｶﾙ板 ｾｰﾌﾃｨｶﾗｰDHN t=6,,,7,1.656,,6,,910,1820,,不燃,NM-3073,,,7,1.656,,6,,910,1820,,不燃,NM-3073,2,0,1,1,1,1,,,413,,1,0,0,,
2160005,414,421,216,化粧ｹｲｶﾙ板 ｽﾃﾝﾄﾞ #500Ｔ t=6 (帯電防止),,,7,1.656,,6,,910,1820,,不燃,NM-3455,,,7,1.656,,6,,910,1820,,不燃,NM-3455,2,0,1,1,1,1,,,414,610090,1,0,0,,
2160006,415,421,216,化粧ｹｲｶﾙ板 ｽﾃﾝﾄﾞ #500S t=6 (耐殺菌灯),,,7,1.656,,6,,910,1820,,不燃,NM-3456,,,7,1.656,,6,,910,1820,,不燃,NM-3456,2,0,1,1,1,1,,,415,610089,1,0,0,,
2160007,416,421,216,化粧ｹｲｶﾙ板 ｽﾃﾝﾄﾞ #500MR t=6 (MRSA抗菌),,,7,1.656,,6,,910,1820,,不燃,NM-3455,,,7,1.656,,6,,910,1820,,不燃,NM-3455,2,0,1,1,1,1,,,416,,1,0,0,,
2160008,417,421,216,化粧ｹｲｶﾙ板 ｾﾗｱｰﾄ t=6,,,7,1.656,,6,,910,1820,,不燃,NM-3348,,,7,1.656,,6,,910,1820,,不燃,NM-3348,2,0,1,1,1,1,,,417,610092,1,0,0,,
2161001,423,421,216,化粧ｹｲｶﾙ板 ｱｽﾗｯｸｽ 200R t=6,,,7,1.656,,6,,910,1820,,不燃,NM-4227,,,7,1.656,,6,,910,1820,,不燃,NM-4227,2,0,1,1,1,1,,,423,609096,1,0,0,,
2161002,424,421,216,化粧ｹｲｶﾙ板 ｱｽﾗｯｸｽ 200RT t=6 (帯電防止),,,7,1.656,,6,,910,1820,,不燃,NM-4227,,,7,1.656,,6,,910,1820,,不燃,NM-4227,2,0,1,1,1,1,,,424,609098,1,0,0,,
2161003,425,421,216,化粧ｹｲｶﾙ板 ｱｽﾗｯｸｽ 200RF t=6 (耐殺菌灯),,,7,1.656,,6,,910,1820,,不燃,NM-4227,,,7,1.656,,6,,910,1820,,不燃,NM-4227,2,0,1,1,1,1,,,425,609097,1,0,0,,
2161004,426,421,216,化粧ｹｲｶﾙ板 ｱｽﾗｯｸｽ 600R t=6,,,7,1.656,,6,,910,1820,,不燃,NM-4228,,,7,1.656,,6,,910,1820,,不燃,NM-4228,2,0,1,1,1,1,,,426,609100,1,0,0,,
2170001,418,421,217,化粧ﾌﾚｷ板 ｽﾃﾝﾄﾞ #300 t=4,,,7,1.656,,4,,910,1820,,不燃,NM-2923,,,7,1.656,,4,,910,1820,,不燃,NM-2923,2,0,1,1,1,1,,,418,610093,1,0,0,,
2170002,419,421,217,化粧ﾌﾚｷ板 ｽﾃﾝﾄﾞ #300 t=5,,,7,1.656,,5,,910,1820,,不燃,NM-2923,,,7,1.656,,5,,910,1820,,不燃,NM-2923,2,0,1,1,1,1,,,419,610094,1,0,0,,
2170003,420,421,217,化粧ﾌﾚｷ板 ｽﾃﾝﾄﾞ #300 t=6,,,7,1.656,,6,,910,1820,,不燃,NM-2923,,,7,1.656,,6,,910,1820,,不燃,NM-2923,2,0,1,1,1,1,,,420,610095,1,0,0,,
2170004,421,421,217,化粧ﾌﾚｷ板 ｾｰﾌﾃｨｶﾗｰFBN t=4,,,7,1.656,,4,,910,1820,,不燃,NM-2923,,,7,1.656,,4,,910,1820,,不燃,NM-2923,2,0,1,1,1,1,,,421,,1,0,0,,
2180001,422,421,218,化粧繊維混入石膏板 ｽﾃﾝﾄﾞ #800ﾄﾞﾗｲ t=5,,,7,1.656,,5,,910,1820,,不燃,NM-3912,,,7,1.656,,5,,910,1820,,不燃,NM-3912,2,0,1,1,1,1,,,422,,1,0,0,,
2190001,427,421,219,特殊UV塗料硬質ｾﾒﾝﾄ板 ｸﾞﾗｻﾙPRO t=5,,,7,2.23,,4,,914,2440,,不燃,NM-2241,,,7,2.23,,4,,914,2440,,不燃,NM-2241,2,0,1,1,1,1,,,427,612104,1,0,0,,
2200001,428,421,220,ﾒﾗﾐﾝ不燃化粧板 ｱｲｶｾﾗｰﾙ t=3,,,7,1.656,,3,,910,1820,,不燃,NM-2183,,,7,1.656,,3,,910,1820,,不燃,NM-2183,2,0,1,1,1,1,,,428,613105,1,0,0,,
2210003,429,422,221,ｸﾞﾗｽｳｰﾙ t=25 24㎏/m3,910×22000,,11,20.02,,25,,910,22000,,不燃,NM-8605,910×22000,,11,20.02,,25,,910,22000,,不燃,NM-8605,2,0,1,1,1,1,,,429,620002,1,0,0,,
2210004,430,422,221,ｸﾞﾗｽｳｰﾙ t=25 32㎏/m3,910×22000,,11,20.02,,25,,910,22000,,不燃,NM-8605,910×22000,,11,20.02,,25,,910,22000,,不燃,NM-8605,2,0,1,1,1,1,,,430,620003,1,0,0,,
2210103,431,422,221,ｸﾞﾗｽｳｰﾙ t=40 24㎏/m3,910×16000,,11,14.56,,40,,910,16000,,不燃,NM-8605,910×16000,,11,14.56,,40,,910,16000,,不燃,NM-8605,2,0,1,1,1,1,,,431,620133,1,0,0,,
2210104,432,422,221,ｸﾞﾗｽｳｰﾙ t=40 32㎏/m3,910×11000,,11,10.01,,40,,910,11000,,不燃,NM-8605,910×11000,,11,10.01,,40,,910,11000,,不燃,NM-8605,2,0,1,1,1,1,,,432,620134,1,0,0,,
2210203,433,422,221,ｸﾞﾗｽｳｰﾙ t=50 24㎏/m3,910×16000,,11,14.56,,50,,910,16000,,不燃,NM-8605,910×16000,,11,14.56,,50,,910,16000,,不燃,NM-8605,2,0,1,1,1,1,,,433,620009,1,0,0,,
2210204,434,422,221,ｸﾞﾗｽｳｰﾙ t=50 32㎏/m3,910×11000,,11,10.01,,50,,910,11000,,不燃,NM-8605,910×11000,,11,10.01,,50,,910,11000,,不燃,NM-8605,2,0,1,1,1,1,,,434,620010,1,0,0,,
2210205,435,422,221,ｸﾞﾗｽｳｰﾙ t=50 40㎏/m3,910×1820,,7,1.656,,50,,910,1820,,不燃,NM-8605,910×1820,,7,1.656,,50,,910,1820,,不燃,NM-8605,2,0,1,1,1,1,,,435,620011,1,0,0,,
2210206,436,422,221,ｸﾞﾗｽｳｰﾙ t=50 48㎏/m3,910×1820,,7,1.656,,50,,910,1820,,不燃,NM-8605,910×1820,,7,1.656,,50,,910,1820,,不燃,NM-8605,2,0,1,1,1,1,,,436,620012,1,0,0,,
2210303,437,422,221,ｸﾞﾗｽｳｰﾙ t=75 24㎏/m3,910×11000,,11,10.01,,75,,910,11000,,不燃,NM-8605,910×11000,,11,10.01,,75,,910,11000,,不燃,NM-8605,2,0,1,1,1,1,,,437,,1,0,0,,
2210403,438,422,221,ｸﾞﾗｽｳｰﾙ t=100 10㎏/m3,910×11000,,11,10.01,,100,,910,11000,,不燃,NM-8605,910×11000,,11,10.01,,100,,910,11000,,不燃,NM-8605,2,0,1,1,1,1,,,438,620013,1,0,0,,
2210404,439,422,221,ｸﾞﾗｽｳｰﾙ t=100 16㎏/m3,910×11000,,11,10.01,,100,,910,11000,,不燃,NM-8605,910×11000,,11,10.01,,100,,910,11000,,不燃,NM-8605,2,0,1,1,1,1,,,439,620135,1,0,0,,
2210405,440,422,221,ｸﾞﾗｽｳｰﾙ t=100 24㎏/m3,910×11000,,11,10.01,,100,,910,11000,,不燃,NM-8605,910×11000,,11,10.01,,100,,910,11000,,不燃,NM-8605,2,0,1,1,1,1,,,440,620136,1,0,0,,
2210406,441,422,221,ｸﾞﾗｽｳｰﾙ t=100 32㎏/m3,910×1820,,7,1.656,,100,,910,1820,,不燃,NM-8605,910×1820,,7,1.656,,100,,910,1820,,不燃,NM-8605,2,0,1,1,1,1,,,441,620137,1,0,0,,
2211001,442,422,221,ﾛｯｸｳｰﾙ t=25 40㎏/m3,910×11000,,11,10.01,,25,,910,11000,,不燃,NM-8600,910×11000,,11,10.01,,25,,910,11000,,不燃,NM-8600,2,0,1,1,1,1,,,442,620014,1,0,0,,
2211003,443,422,221,ﾛｯｸｳｰﾙ t=25 80㎏/m3,605×910,,7,0.551,,25,,605,910,,不燃,NM-8600,605×910,,7,0.551,,25,,605,910,,不燃,NM-8600,2,0,1,1,1,1,,,443,620016,1,0,0,,
2211103,444,422,221,ﾛｯｸｳｰﾙ t=40 80㎏/m3,605×910,,7,0.551,,40,,605,910,,不燃,NM-8600,605×910,,7,0.551,,40,,605,910,,不燃,NM-8600,2,0,1,1,1,1,,,444,620019,1,0,0,,
2211201,445,422,221,ﾛｯｸｳｰﾙ t=50 40㎏/m3,910×5500,,11,5.005,,50,,910,5500,,不燃,NM-8600,910×5500,,11,5.005,,50,,910,5500,,不燃,NM-8600,2,0,1,1,1,1,,,445,620020,1,0,0,,
2211202,446,422,221,ﾛｯｸｳｰﾙ t=50 60㎏/m3,605×910,,7,0.551,,50,,605,910,,不燃,NM-8600,605×910,,7,0.551,,50,,605,910,,不燃,NM-8600,2,0,1,1,1,1,,,446,620021,1,0,0,,
2211203,447,422,221,ﾛｯｸｳｰﾙ t=50 80㎏/m3,605×910,,7,0.551,,50,,605,910,,不燃,NM-8600,605×910,,7,0.551,,50,,605,910,,不燃,NM-8600,2,0,1,1,1,1,,,447,620022,1,0,0,,
2211302,448,422,221,ﾛｯｸｳｰﾙ t=75 60㎏/m3,605×910,,7,0.551,,75,,605,910,,不燃,NM-8600,605×910,,7,0.551,,75,,605,910,,不燃,NM-8600,2,0,1,1,1,1,,,448,,1,0,0,,
2211303,449,422,221,ﾛｯｸｳｰﾙ t=75 80㎏/m3,605×910,,7,0.551,,75,,605,910,,不燃,NM-8600,605×910,,7,0.551,,75,,605,910,,不燃,NM-8600,2,0,1,1,1,1,,,449,620145,1,0,0,,
2211402,450,422,221,ﾛｯｸｳｰﾙ t=100 60㎏/m3,605×910,,7,0.551,,100,,605,910,,不燃,NM-8600,605×910,,7,0.551,,100,,605,910,,不燃,NM-8600,2,0,1,1,1,1,,,450,,1,0,0,,
2211403,451,422,221,ﾛｯｸｳｰﾙ t=100 80㎏/m3,605×910,,7,0.551,,100,,605,910,,不燃,NM-8600,605×910,,7,0.551,,100,,605,910,,不燃,NM-8600,2,0,1,1,1,1,,,451,620147,1,0,0,,
2212001,452,422,221,ｸﾞﾗｽｳｰﾙ･ｶﾞﾗｽｸﾛｽ額縁押え t=25 32㎏/m3,605×910,,7,0.551,,25,,605,910,,不燃,NM-8606,605×910,,7,0.551,,25,,605,910,,不燃,NM-8606,2,0,1,1,1,1,,,452,,1,0,0,,
2212002,453,422,221,ｸﾞﾗｽｳｰﾙ･ｶﾞﾗｽｸﾛｽ額縁押え t=25 40㎏/m3,605×910,,7,0.551,,25,,605,910,,不燃,NM-8606,605×910,,7,0.551,,25,,605,910,,不燃,NM-8606,2,0,1,1,1,1,,,453,,1,0,0,,
2212003,454,422,221,ｸﾞﾗｽｳｰﾙ･ｶﾞﾗｽｸﾛｽ額縁押え t=50 32㎏/m3,605×910,,7,0.551,,50,,605,910,,不燃,NM-8606,605×910,,7,0.551,,50,,605,910,,不燃,NM-8606,2,0,1,1,1,1,,,454,,1,0,0,,
2212004,455,422,221,ｸﾞﾗｽｳｰﾙ･ｶﾞﾗｽｸﾛｽ額縁押え t=50 40㎏/m3,605×910,,7,0.551,,50,,605,910,,不燃,NM-8606,605×910,,7,0.551,,50,,605,910,,不燃,NM-8606,2,0,1,1,1,1,,,455,,1,0,0,,
2213001,456,422,221,ﾛｯｸｳｰﾙ･ｶﾞﾗｽｸﾛｽ額縁押え t=25 80㎏/m3,605×910,,7,0.551,,25,,605,910,,不燃,NM-8606,605×910,,7,0.551,,25,,605,910,,不燃,NM-8606,2,0,1,1,1,1,,,456,,1,0,0,,
2213002,457,422,221,ﾛｯｸｳｰﾙ･ｶﾞﾗｽｸﾛｽ額縁押え t=50 80㎏/m3,605×910,,7,0.551,,50,,605,910,,不燃,NM-8606,605×910,,7,0.551,,50,,605,910,,不燃,NM-8606,2,0,1,1,1,1,,,457,,1,0,0,,
2220001,460,422,222,ﾗﾜﾝ合板 t=5.5 (ﾀｲﾌﾟ-Ⅰ),910×1820,,7,1.656,,5.5,,910,1820,,,,910×1820,,7,1.656,,5.5,,910,1820,,,,2,0,1,1,1,1,,,460,618058,1,0,0,,
2220002,461,422,222,ﾗﾜﾝ合板 t=9 (ﾀｲﾌﾟ-Ⅰ),910×1820,,7,1.656,,9,,910,1820,,,,910×1820,,7,1.656,,9,,910,1820,,,,2,0,1,1,1,1,,,461,618059,1,0,0,,
2220003,462,422,222,ﾗﾜﾝ合板 t=12 (ﾀｲﾌﾟ-Ⅰ),910×1820,,7,1.656,,12,,910,1820,,,,910×1820,,7,1.656,,12,,910,1820,,,,2,0,1,1,1,1,,,462,618060,1,0,0,,
2220004,463,422,222,ﾗﾜﾝ合板 t=5.5 (ﾀｲﾌﾟ-Ⅱ),910×1820,,7,1.656,,5.5,,910,1820,,,,910×1820,,7,1.656,,5.5,,910,1820,,,,2,0,1,1,1,1,,,463,618061,1,0,0,,
2220005,464,422,222,ﾗﾜﾝ合板 t=9 (ﾀｲﾌﾟ-Ⅱ),910×1820,,7,1.656,,9,,910,1820,,,,910×1820,,7,1.656,,9,,910,1820,,,,2,0,1,1,1,1,,,464,618062,1,0,0,,
2220006,465,422,222,ﾗﾜﾝ合板 t=12 (ﾀｲﾌﾟ-Ⅱ),910×1820,,7,1.656,,12,,910,1820,,,,910×1820,,7,1.656,,12,,910,1820,,,,2,0,1,1,1,1,,,465,618063,1,0,0,,
2220007,466,422,222,ｺﾝﾊﾟﾈ t=12,900×1800,,7,1.656,,12,,900,1800,,,,900×1800,,7,1.656,,12,,900,1800,,,,2,0,1,1,1,1,,,466,618064,1,0,0,,
2220008,467,422,222,ｼﾅ合板 t=5.5,910×1820,,7,1.656,,5.5,,910,1820,,,,910×1820,,7,1.656,,5.5,,910,1820,,,,2,0,1,1,1,1,,,467,618065,1,0,0,,
2220009,468,422,222,ｼﾅ合板 t=9,910×1820,,7,1.656,,9,,910,1820,,,,910×1820,,7,1.656,,9,,910,1820,,,,2,0,1,1,1,1,,,468,,1,0,0,,
2230001,533,422,223,ｱﾙﾐｽﾊﾟﾝﾄﾞﾚﾙ (ﾌﾗｯﾄﾀｲﾌﾟ) t=1.0 面幅100 押出成形品,,,2,0.1,,,,100,1000,,,,,,2,0.1,,,,100,1000,,,,0,0,1,1,1,1,,,533,622056,1,0,0,,
2230002,534,422,223,ｱﾙﾐｽﾊﾟﾝﾄﾞﾚﾙ (ﾘﾌﾞ付) t=1.0 10mm角波 押出成形品,,,2,0.1,,,,100,1000,,,,,,2,0.1,,,,100,1000,,,,0,0,1,1,1,1,,,534,622058,1,0,0,,
2230003,535,422,223,ｶﾗｰｱﾙﾐｽﾊﾟﾝﾄﾞﾚﾙ (ﾌﾗｯﾄﾀｲﾌﾟ) t=0.6 面幅100 ﾛｰﾙﾌｫｰﾐﾝｸﾞ,,,2,0.1,,,,100,1000,,,,,,2,0.1,,,,100,1000,,,,0,0,1,1,1,1,,,535,622060,1,0,0,,
2230004,536,422,223,ｶﾗｰｱﾙﾐｽﾊﾟﾝﾄﾞﾚﾙ (ﾌﾗｯﾄﾀｲﾌﾟ) t=0.8 面幅100 ﾛｰﾙﾌｫｰﾐﾝｸﾞ,,,2,0.1,,,,100,1000,,,,,,2,0.1,,,,100,1000,,,,0,0,1,1,1,1,,,536,622061,1,0,0,,
2230005,537,422,223,ｶﾗｰｱﾙﾐｽﾊﾟﾝﾄﾞﾚﾙ (ﾘﾌﾞ付) t=1.0 10mm角波 押出成形品,,,2,0.1,,,,100,1000,,,,,,2,0.1,,,,100,1000,,,,0,0,1,1,1,1,,,537,622063,1,0,0,,
2230006,538,422,223,ｶﾗｰｱﾙﾐｽﾊﾟﾝﾄﾞﾚﾙ (ﾘﾌﾞ付) t=1.0 角波 ﾛｰﾙﾌｫｰﾐﾝｸﾞ,,,2,0.15,,,,150,1000,,,,,,2,0.15,,,,150,1000,,,,0,0,1,1,1,1,,,538,622064,1,0,0,,
2230007,539,422,223,ｶﾗｰｱﾙﾐｽﾊﾟﾝﾄﾞﾚﾙ (ﾌﾗｯﾄﾀｲﾌﾟ) t=1.0 押出成形品 (断熱材敷込),,,2,0.1,,,,100,1000,,,,,,2,0.1,,,,100,1000,,,,0,0,1,1,1,1,,,539,622067,1,0,0,,
2230101,540,422,223,ｱﾙﾐｽﾊﾟﾝﾄﾞﾚﾙ (ﾌﾗｯﾄﾀｲﾌﾟ) t=1.0 焼付塗装,,,2,0.1,,,,100,1000,,,,,,2,0.1,,,,100,1000,,,,0,0,1,1,1,1,,,540,622068,1,0,0,,
2230102,541,422,223,ｱﾙﾐｽﾊﾟﾝﾄﾞﾚﾙ (ﾌﾗｯﾄﾀｲﾌﾟ) t=1.4 焼付塗装,巾広,,2,0.15,,,,150,1000,,,,巾広,,2,0.15,,,,150,1000,,,,0,0,1,1,1,1,,,541,622069,1,0,0,,
2230103,542,422,223,ｱﾙﾐｽﾊﾟﾝﾄﾞﾚﾙ (ﾘﾌﾞ付) t=1.0 焼付塗装,,,2,0.1,,,,100,1000,,,,,,2,0.1,,,,100,1000,,,,0,0,1,1,1,1,,,542,622070,1,0,0,,
2230104,543,422,223,ｱﾙﾐｽﾊﾟﾝﾄﾞﾚﾙ (ﾘﾌﾞ付) t=1.4 焼付塗装,巾広,,2,0.15,,,,150,1000,,,,巾広,,2,0.15,,,,150,1000,,,,0,0,1,1,1,1,,,543,622071,1,0,0,,
2230201,544,422,223,有孔ｱﾙﾐｽﾊﾟﾝﾄﾞﾚﾙ (ﾌﾗｯﾄﾀｲﾌﾟ) t=1.0 押出成形品,,,2,0.1,,,,100,1000,,,,,,2,0.1,,,,100,1000,,,,0,0,1,1,1,1,,,544,622072,1,0,0,,
2230202,545,422,223,有孔ｶﾗｰｱﾙﾐｽﾊﾟﾝﾄﾞﾚﾙ (ﾌﾗｯﾄﾀｲﾌﾟ) t=1.0 押出成形品,,,2,0.1,,,,100,1000,,,,,,2,0.1,,,,100,1000,,,,0,0,1,1,1,1,,,545,622073,1,0,0,,
2230203,546,422,223,有孔ｶﾗｰｱﾙﾐｽﾊﾟﾝﾄﾞﾚﾙ (ﾌﾗｯﾄﾀｲﾌﾟ) t=1.0 発砲ﾎﾟﾘｴﾁﾚﾝ t=5付,,,2,0.1,,,,100,1000,,,,,,2,0.1,,,,100,1000,,,,0,0,1,1,1,1,,,546,622074,1,0,0,,
2230204,547,422,223,有孔ｶﾗｰｱﾙﾐｽﾊﾟﾝﾄﾞﾚﾙ (ﾌﾗｯﾄﾀｲﾌﾟ) t=1.0 押出成形品 ｸﾞﾗｽｳｰﾙ t=5付,,,2,0.1,,,,100,1000,,,,,,2,0.1,,,,100,1000,,,,0,0,1,1,1,1,,,547,622075,1,0,0,,
2240001,548,422,224,ﾊﾞｽﾘﾌﾞ 塩ﾋﾞ,,,7,0.3,,,,100,3000,,,,,,7,0.3,,,,100,3000,,,,0,0,0,1,1,1,,,548,621077,1,0,0,,
2240002,549,422,224,塩ﾋﾞ 廻り縁 (ﾊﾞｽﾘﾌﾞ用),L=3000,,10,,3000,,,,,,,,L=3000,,10,,3000,,,,,,,,1,1,0,1,0,0,,,549,621078,1,0,0,,
2240003,550,422,224,ﾊﾞｽﾊﾟﾈﾙ 発泡ﾎﾟﾘｴﾁﾚﾝ裏打ち ｱﾙﾐ蒸着ﾌｲﾙﾑ付 t=7.8,,,7,0.2,,,,100,2000,,,,,,7,0.2,,,,100,2000,,,,0,0,1,1,1,1,,,550,621079,1,0,0,,
2240004,551,422,224,ﾊﾞｽﾊﾟﾈﾙ 硬質発泡ｳﾚﾀﾝ裏打ち ｱﾙﾐ蒸着ﾌｲﾙﾑ付 t=9.0,,,7,0.6,,,,200,3000,,,,,,7,0.6,,,,200,3000,,,,0,0,1,1,1,1,,,551,621080,1,0,0,,
2240005,552,422,224,廻り縁 (ﾊﾞｽﾊﾟﾈﾙ用),L=3000,,10,,3000,,,,,,,,L=3000,,10,,3000,,,,,,,,1,1,0,1,0,0,,,552,621081,1,0,0,,
2240006,553,422,224,入隅 (ﾊﾞｽﾊﾟﾈﾙ用),L=3000,,10,,3000,,,,,,,,L=3000,,10,,3000,,,,,,,,1,1,0,1,0,0,,,553,621083,1,0,0,,
2240007,554,422,224,出隅 (ﾊﾞｽﾊﾟﾈﾙ用),L=3000,,10,,3000,,,,,,,,L=3000,,10,,3000,,,,,,,,1,1,0,1,0,0,,,554,621084,1,0,0,,
2240008,555,422,224,ﾊﾞｽﾊﾟﾈﾙ (不) t=9.0,,,7,0.6,,9,,200,3000,,,,,,7,0.6,,9,,200,3000,,,,0,0,1,1,1,1,,,555,621085,1,0,0,,
2240009,556,422,224,ﾊﾞｽﾊﾟﾈﾙ (準) t=9.0,,,7,0.6,,9,,200,3000,,,,,,7,0.6,,9,,200,3000,,,,0,0,1,1,1,1,,,556,621086,1,0,0,,
2240010,557,422,224,ｱﾙﾐ 廻り縁 (ﾊﾞｽﾊﾟﾈﾙ用) t=1.0,L=3000,,10,,3000,,,,,,,,L=3000,,10,,3000,,,,,,,,1,1,0,1,0,0,,,557,621087,1,0,0,,
2240011,558,422,224,ｱﾙﾐ 入隅 (ﾊﾞｽﾊﾟﾈﾙ用) t=1.0,L=3000,,10,,3000,,,,,,,,L=3000,,10,,3000,,,,,,,,1,1,0,1,0,0,,,558,621089,1,0,0,,
2240012,559,422,224,ｱﾙﾐ 出隅 (ﾊﾞｽﾊﾟﾈﾙ用) t=1.0,L=3000,,10,,3000,,,,,,,,L=3000,,10,,3000,,,,,,,,1,1,0,1,0,0,,,559,621090,1,0,0,,
